"No.","Time","Source","Destination","Protocol","Length","Info"
"1481","2021-07-01 14:33:09.996703","54.194.172.28","192.168.0.102","TLSv1.2","97","Application Data"
"1482","2021-07-01 14:33:09.997136","192.168.0.102","54.194.172.28","TCP","66","47670  >  443 [ACK] Seq=20337 Ack=2477 Win=1002 Len=0 TSval=3620739028 TSecr=2039568177"
"1483","2021-07-01 14:33:14.732439","192.168.0.102","34.250.197.2","TLSv1.2","97","Application Data"
"1484","2021-07-01 14:33:14.751507","34.250.197.2","192.168.0.102","TLSv1.2","97","Application Data"
"1485","2021-07-01 14:33:14.751961","192.168.0.102","34.250.197.2","TCP","66","40452  >  443 [ACK] Seq=374 Ack=373 Win=1002 Len=0 TSval=3638723724 TSecr=4191028946"
"1486","2021-07-01 14:33:25.050140","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20336 Ack=2477 Win=1002 Len=0 TSval=3620754082 TSecr=2039568177"
"1487","2021-07-01 14:33:25.069462","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2477 Ack=20337 Win=317 Len=0 TSval=2039583250 TSecr=3620739028"
"1488","2021-07-01 14:33:29.914340","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=373 Ack=373 Win=1002 Len=0 TSval=3638738887 TSecr=4191028946"
"1489","2021-07-01 14:33:29.932948","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=373 Ack=374 Win=120 Len=0 TSval=4191044128 TSecr=3638723724"
"1490","2021-07-01 14:33:37.710646","192.168.0.102","216.239.35.12","NTP","90","NTP Version 4, client"
"1491","2021-07-01 14:33:37.730451","216.239.35.12","192.168.0.102","NTP","90","NTP Version 4, server"
"1492","2021-07-01 14:33:40.154212","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20336 Ack=2477 Win=1002 Len=0 TSval=3620769186 TSecr=2039583250"
"1493","2021-07-01 14:33:40.174186","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2477 Ack=20337 Win=317 Len=0 TSval=2039598355 TSecr=3620739028"
"1494","2021-07-01 14:33:44.975779","192.168.0.102","54.194.172.28","TLSv1.2","97","Application Data"
"1495","2021-07-01 14:33:44.996653","54.194.172.28","192.168.0.102","TLSv1.2","97","Application Data"
"1496","2021-07-01 14:33:44.996923","192.168.0.102","54.194.172.28","TCP","66","47670  >  443 [ACK] Seq=20368 Ack=2508 Win=1002 Len=0 TSval=3620774029 TSecr=2039603177"
"1497","2021-07-01 14:33:45.017958","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=373 Ack=373 Win=1002 Len=0 TSval=3638753991 TSecr=4191044128"
"1498","2021-07-01 14:33:45.036888","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=373 Ack=374 Win=120 Len=0 TSval=4191059232 TSecr=3638723724"
"1499","2021-07-01 14:33:49.732165","192.168.0.102","34.250.197.2","TLSv1.2","97","Application Data"
"1500","2021-07-01 14:33:49.751562","34.250.197.2","192.168.0.102","TLSv1.2","97","Application Data"
"1501","2021-07-01 14:33:49.752054","192.168.0.102","34.250.197.2","TCP","66","40452  >  443 [ACK] Seq=405 Ack=404 Win=1002 Len=0 TSval=3638758725 TSecr=4191063947"
"1502","2021-07-01 14:34:00.122117","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20367 Ack=2508 Win=1002 Len=0 TSval=3620789155 TSecr=2039603177"
"1503","2021-07-01 14:34:00.141502","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2508 Ack=20368 Win=317 Len=0 TSval=2039618322 TSecr=3620774029"
"1504","2021-07-01 14:34:04.986235","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=404 Ack=404 Win=1002 Len=0 TSval=3638773960 TSecr=4191063947"
"1505","2021-07-01 14:34:05.004268","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=404 Ack=405 Win=120 Len=0 TSval=4191079200 TSecr=3638758725"
"1506","2021-07-01 14:34:15.226296","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20367 Ack=2508 Win=1002 Len=0 TSval=3620804259 TSecr=2039618322"
"1507","2021-07-01 14:34:15.245559","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2508 Ack=20368 Win=317 Len=0 TSval=2039633426 TSecr=3620774029"
"1508","2021-07-01 14:34:19.976019","192.168.0.102","54.194.172.28","TLSv1.2","97","Application Data"
"1509","2021-07-01 14:34:19.996674","54.194.172.28","192.168.0.102","TLSv1.2","97","Application Data"
"1510","2021-07-01 14:34:19.997163","192.168.0.102","54.194.172.28","TCP","66","47670  >  443 [ACK] Seq=20399 Ack=2539 Win=1002 Len=0 TSval=3620809030 TSecr=2039638177"
"1511","2021-07-01 14:34:20.090304","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=404 Ack=404 Win=1002 Len=0 TSval=3638789064 TSecr=4191079200"
"1512","2021-07-01 14:34:20.109425","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=404 Ack=405 Win=120 Len=0 TSval=4191094305 TSecr=3638758725"
"1513","2021-07-01 14:34:24.732336","192.168.0.102","34.250.197.2","TLSv1.2","97","Application Data"
"1514","2021-07-01 14:34:24.751398","34.250.197.2","192.168.0.102","TLSv1.2","97","Application Data"
"1515","2021-07-01 14:34:24.751898","192.168.0.102","34.250.197.2","TCP","66","40452  >  443 [ACK] Seq=436 Ack=435 Win=1002 Len=0 TSval=3638793726 TSecr=4191098948"
"1516","2021-07-01 14:34:35.194280","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20398 Ack=2539 Win=1002 Len=0 TSval=3620824227 TSecr=2039638177"
"1517","2021-07-01 14:34:35.213832","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2539 Ack=20399 Win=317 Len=0 TSval=2039653394 TSecr=3620809030"
"1518","2021-07-01 14:34:39.802362","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=435 Ack=435 Win=1002 Len=0 TSval=3638808776 TSecr=4191098948"
"1519","2021-07-01 14:34:39.820974","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=435 Ack=436 Win=120 Len=0 TSval=4191114018 TSecr=3638793726"
"1520","2021-07-01 14:34:50.298150","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20398 Ack=2539 Win=1002 Len=0 TSval=3620839332 TSecr=2039653394"
"1521","2021-07-01 14:34:50.317657","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2539 Ack=20399 Win=317 Len=0 TSval=2039668498 TSecr=3620809030"
"1522","2021-07-01 14:34:54.906142","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=435 Ack=435 Win=1002 Len=0 TSval=3638823881 TSecr=4191114018"
"1523","2021-07-01 14:34:54.924523","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=435 Ack=436 Win=120 Len=0 TSval=4191129122 TSecr=3638793726"
"1524","2021-07-01 14:34:54.975840","192.168.0.102","54.194.172.28","TLSv1.2","97","Application Data"
"1525","2021-07-01 14:34:54.996730","54.194.172.28","192.168.0.102","TLSv1.2","97","Application Data"
"1526","2021-07-01 14:34:54.997044","192.168.0.102","54.194.172.28","TCP","66","47670  >  443 [ACK] Seq=20430 Ack=2570 Win=1002 Len=0 TSval=3620844031 TSecr=2039673177"
"1527","2021-07-01 14:34:59.732384","192.168.0.102","34.250.197.2","TLSv1.2","97","Application Data"
"1528","2021-07-01 14:34:59.751390","34.250.197.2","192.168.0.102","TLSv1.2","97","Application Data"
"1529","2021-07-01 14:34:59.751860","192.168.0.102","34.250.197.2","TCP","66","40452  >  443 [ACK] Seq=467 Ack=466 Win=1002 Len=0 TSval=3638828727 TSecr=4191133949"
"1530","2021-07-01 14:35:10.010330","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20429 Ack=2570 Win=1002 Len=0 TSval=3620859044 TSecr=2039673177"
"1531","2021-07-01 14:35:10.029711","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2570 Ack=20430 Win=317 Len=0 TSval=2039688210 TSecr=3620844031"
"1532","2021-07-01 14:35:14.874287","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=466 Ack=466 Win=1002 Len=0 TSval=3638843849 TSecr=4191133949"
"1533","2021-07-01 14:35:14.893014","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=466 Ack=467 Win=120 Len=0 TSval=4191149091 TSecr=3638828727"
"1534","2021-07-01 14:35:25.114283","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20429 Ack=2570 Win=1002 Len=0 TSval=3620874148 TSecr=2039688210"
"1535","2021-07-01 14:35:25.134016","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2570 Ack=20430 Win=317 Len=0 TSval=2039703314 TSecr=3620844031"
"1536","2021-07-01 14:35:29.975775","192.168.0.102","54.194.172.28","TLSv1.2","97","Application Data"
"1537","2021-07-01 14:35:29.978224","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=466 Ack=466 Win=1002 Len=0 TSval=3638858954 TSecr=4191149091"
"1538","2021-07-01 14:35:29.996042","54.194.172.28","192.168.0.102","TLSv1.2","97","Application Data"
"1539","2021-07-01 14:35:29.996333","192.168.0.102","54.194.172.28","TCP","66","47670  >  443 [ACK] Seq=20461 Ack=2601 Win=1002 Len=0 TSval=3620879031 TSecr=2039708177"
"1540","2021-07-01 14:35:29.996335","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=466 Ack=467 Win=120 Len=0 TSval=4191164194 TSecr=3638828727"
"1541","2021-07-01 14:35:34.732566","192.168.0.102","34.250.197.2","TLSv1.2","97","Application Data"
"1542","2021-07-01 14:35:34.751459","34.250.197.2","192.168.0.102","TLSv1.2","97","Application Data"
"1543","2021-07-01 14:35:34.751874","192.168.0.102","34.250.197.2","TCP","66","40452  >  443 [ACK] Seq=498 Ack=497 Win=1002 Len=0 TSval=3638863727 TSecr=4191168950"
"1544","2021-07-01 14:35:49.946079","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=497 Ack=497 Win=1002 Len=0 TSval=3638878922 TSecr=4191168950"
"1545","2021-07-01 14:35:49.964673","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=497 Ack=498 Win=120 Len=0 TSval=4191184163 TSecr=3638863727"
"1546","2021-07-01 14:36:00.186206","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20460 Ack=2601 Win=1002 Len=0 TSval=3620909221 TSecr=2039723283"
"1547","2021-07-01 14:36:00.206223","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2601 Ack=20461 Win=317 Len=0 TSval=2039738386 TSecr=3620879031"
"1548","2021-07-01 14:36:04.975752","192.168.0.102","54.194.172.28","TLSv1.2","97","Application Data"
"1549","2021-07-01 14:36:04.996265","54.194.172.28","192.168.0.102","TLSv1.2","97","Application Data"
"1550","2021-07-01 14:36:04.996626","192.168.0.102","54.194.172.28","TCP","66","47670  >  443 [ACK] Seq=20492 Ack=2632 Win=1002 Len=0 TSval=3620914032 TSecr=2039743177"
"1551","2021-07-01 14:36:05.050132","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=497 Ack=497 Win=1002 Len=0 TSval=3638894026 TSecr=4191184163"
"1552","2021-07-01 14:36:05.068483","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=497 Ack=498 Win=120 Len=0 TSval=4191199268 TSecr=3638863727"
"1553","2021-07-01 14:36:09.732253","192.168.0.102","34.250.197.2","TLSv1.2","97","Application Data"
"1554","2021-07-01 14:36:09.751216","34.250.197.2","192.168.0.102","TLSv1.2","97","Application Data"
"1555","2021-07-01 14:36:09.751689","192.168.0.102","34.250.197.2","TCP","66","40452  >  443 [ACK] Seq=529 Ack=528 Win=1002 Len=0 TSval=3638898728 TSecr=4191203950"
"1556","2021-07-01 14:36:20.153979","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20491 Ack=2632 Win=1002 Len=0 TSval=3620929190 TSecr=2039743177"
"1557","2021-07-01 14:36:20.173348","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2632 Ack=20492 Win=317 Len=0 TSval=2039758354 TSecr=3620914032"
"1558","2021-07-01 14:36:24.762115","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=528 Ack=528 Win=1002 Len=0 TSval=3638913739 TSecr=4191203950"
"1559","2021-07-01 14:36:24.781003","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=528 Ack=529 Win=120 Len=0 TSval=4191218980 TSecr=3638898728"
"1560","2021-07-01 14:36:35.257874","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20491 Ack=2632 Win=1002 Len=0 TSval=3620944294 TSecr=2039758354"
"1561","2021-07-01 14:36:35.277783","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2632 Ack=20492 Win=317 Len=0 TSval=2039773458 TSecr=3620914032"
"1562","2021-07-01 14:36:39.866079","192.168.0.102","34.250.197.2","TCP","66","[TCP Keep-Alive] 40452  >  443 [ACK] Seq=528 Ack=528 Win=1002 Len=0 TSval=3638928843 TSecr=4191218980"
"1563","2021-07-01 14:36:39.884569","34.250.197.2","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  40452 [ACK] Seq=528 Ack=529 Win=120 Len=0 TSval=4191234084 TSecr=3638898728"
"1564","2021-07-01 14:36:39.975405","192.168.0.102","54.194.172.28","TLSv1.2","97","Application Data"
"1565","2021-07-01 14:36:39.996019","54.194.172.28","192.168.0.102","TLSv1.2","97","Application Data"
"1566","2021-07-01 14:36:39.996564","192.168.0.102","54.194.172.28","TCP","66","47670  >  443 [ACK] Seq=20523 Ack=2663 Win=1002 Len=0 TSval=3620949032 TSecr=2039778176"
"1567","2021-07-01 14:36:44.732143","192.168.0.102","34.250.197.2","TLSv1.2","97","Application Data"
"1568","2021-07-01 14:36:44.751229","34.250.197.2","192.168.0.102","TLSv1.2","97","Application Data"
"1569","2021-07-01 14:36:44.751703","192.168.0.102","34.250.197.2","TCP","66","40452  >  443 [ACK] Seq=560 Ack=559 Win=1002 Len=0 TSval=3638933729 TSecr=4191238951"
"1570","2021-07-01 14:36:55.225953","192.168.0.102","54.194.172.28","TCP","66","[TCP Keep-Alive] 47670  >  443 [ACK] Seq=20522 Ack=2663 Win=1002 Len=0 TSval=3620964262 TSecr=2039778176"
"1571","2021-07-01 14:36:55.244605","54.194.172.28","192.168.0.102","TCP","66","[TCP Keep-Alive ACK] 443  >  47670 [ACK] Seq=2663 Ack=20523 Win=317 Len=0 TSval=2039793425 TSecr=3620949032"
"1572","2021-07-01 14:36:56.718734","192.168.0.102","192.168.0.1","DNS","125","Standard query 0x0162 A c3t5k8kx91jab4.credentials.iot.eu-west-1.amazonaws.com OPT"
"1573","2021-07-01 14:36:56.729165","192.168.0.1","192.168.0.102","DNS","173","Standard query response 0x0162 A c3t5k8kx91jab4.credentials.iot.eu-west-1.amazonaws.com A 54.246.236.187 A 54.229.11.201 A 34.240.140.223 OPT"
"1574","2021-07-01 14:36:56.739679","192.168.0.102","54.246.236.187","TCP","74","34260  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1452 SACK_PERM TSval=2895192497 TSecr=0 WS=64"
"1575","2021-07-01 14:36:56.741426","192.168.0.102","54.246.236.187","TCP","74","34262  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1452 SACK_PERM TSval=2895192499 TSecr=0 WS=64"
"1576","2021-07-01 14:36:56.744401","192.168.0.102","54.246.236.187","TCP","74","34264  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1452 SACK_PERM TSval=2895192502 TSecr=0 WS=64"
"1577","2021-07-01 14:36:56.745359","192.168.0.102","54.246.236.187","TCP","74","34266  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1452 SACK_PERM TSval=2895192503 TSecr=0 WS=64"
"1578","2021-07-01 14:36:56.747488","192.168.0.102","54.246.236.187","TCP","74","34268  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1452 SACK_PERM TSval=2895192505 TSecr=0 WS=64"
"1579","2021-07-01 14:36:56.748790","192.168.0.102","54.246.236.187","TCP","74","34270  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1452 SACK_PERM TSval=2895192506 TSecr=0 WS=64"
"1580","2021-07-01 14:36:56.759524","54.246.236.187","192.168.0.102","TCP","74","443  >  34260 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1452 SACK_PERM TSval=3715817986 TSecr=2895192497 WS=256"
"1581","2021-07-01 14:36:56.759642","54.246.236.187","192.168.0.102","TCP","74","443  >  34262 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1452 SACK_PERM TSval=3715817987 TSecr=2895192499 WS=256"
"1582","2021-07-01 14:36:56.760182","192.168.0.102","54.246.236.187","TCP","66","34260  >  443 [ACK] Seq=1 Ack=1 Win=65344 Len=0 TSval=2895192518 TSecr=3715817986"
"1583","2021-07-01 14:36:56.760434","192.168.0.102","54.246.236.187","TCP","66","34262  >  443 [ACK] Seq=1 Ack=1 Win=65344 Len=0 TSval=2895192518 TSecr=3715817987"
"1584","2021-07-01 14:36:56.763818","54.246.236.187","192.168.0.102","TCP","74","443  >  34264 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1452 SACK_PERM TSval=3715817990 TSecr=2895192502 WS=256"
"1585","2021-07-01 14:36:56.764274","192.168.0.102","54.246.236.187","TCP","66","34264  >  443 [ACK] Seq=1 Ack=1 Win=65344 Len=0 TSval=2895192522 TSecr=3715817990"
"1586","2021-07-01 14:36:56.766141","54.246.236.187","192.168.0.102","TCP","74","443  >  34266 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1452 SACK_PERM TSval=3715817992 TSecr=2895192503 WS=256"
"1587","2021-07-01 14:36:56.766753","192.168.0.102","54.246.236.187","TCP","66","34266  >  443 [ACK] Seq=1 Ack=1 Win=65344 Len=0 TSval=2895192524 TSecr=3715817992"
"1588","2021-07-01 14:36:56.767291","54.246.236.187","192.168.0.102","TCP","74","443  >  34268 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1452 SACK_PERM TSval=3715817994 TSecr=2895192505 WS=256"
"1589","2021-07-01 14:36:56.767643","192.168.0.102","54.246.236.187","TCP","66","34268  >  443 [ACK] Seq=1 Ack=1 Win=65344 Len=0 TSval=2895192525 TSecr=3715817994"
"1590","2021-07-01 14:36:56.767809","54.246.236.187","192.168.0.102","TCP","74","443  >  34270 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1452 SACK_PERM TSval=3715817994 TSecr=2895192506 WS=256"
"1591","2021-07-01 14:36:56.768329","192.168.0.102","54.246.236.187","TCP","66","34270  >  443 [ACK] Seq=1 Ack=1 Win=65344 Len=0 TSval=2895192526 TSecr=3715817994"
"1592","2021-07-01 14:36:56.856356","192.168.0.102","54.246.236.187","TLSv1.2","319","Client Hello"
"1593","2021-07-01 14:36:56.865844","192.168.0.102","54.246.236.187","TLSv1.2","319","Client Hello"
"1594","2021-07-01 14:36:56.869658","192.168.0.102","54.246.236.187","TLSv1.2","319","Client Hello"
"1595","2021-07-01 14:36:56.873764","192.168.0.102","54.246.236.187","TLSv1.2","319","Client Hello"
"1596","2021-07-01 14:36:56.875749","54.246.236.187","192.168.0.102","TCP","66","443  >  34270 [ACK] Seq=1 Ack=254 Win=28160 Len=0 TSval=3715818102 TSecr=2895192613"
"1597","2021-07-01 14:36:56.878874","54.246.236.187","192.168.0.102","TCP","1506","443  >  34270 [ACK] Seq=1 Ack=254 Win=28160 Len=1440 TSval=3715818105 TSecr=2895192613 [TCP segment of a reassembled PDU]"
"1598","2021-07-01 14:36:56.878973","54.246.236.187","192.168.0.102","TCP","1506","443  >  34270 [ACK] Seq=1441 Ack=254 Win=28160 Len=1440 TSval=3715818105 TSecr=2895192613 [TCP segment of a reassembled PDU]"
"1599","2021-07-01 14:36:56.879095","54.246.236.187","192.168.0.102","TCP","1506","443  >  34270 [ACK] Seq=2881 Ack=254 Win=28160 Len=1440 TSval=3715818105 TSecr=2895192613 [TCP segment of a reassembled PDU]"
"1600","2021-07-01 14:36:56.879161","54.246.236.187","192.168.0.102","TLSv1.2","1089","Server Hello, Certificate, Server Key Exchange, Certificate Request, Server Hello Done"
"1601","2021-07-01 14:36:56.880306","192.168.0.102","54.246.236.187","TCP","66","34270  >  443 [ACK] Seq=254 Ack=1441 Win=64128 Len=0 TSval=2895192638 TSecr=3715818105"
"1602","2021-07-01 14:36:56.881407","192.168.0.102","54.246.236.187","TCP","66","34270  >  443 [ACK] Seq=254 Ack=2881 Win=64128 Len=0 TSval=2895192639 TSecr=3715818105"
"1603","2021-07-01 14:36:56.882157","192.168.0.102","54.246.236.187","TLSv1.2","319","Client Hello"
"1604","2021-07-01 14:36:56.882541","192.168.0.102","54.246.236.187","TLSv1.2","319","Client Hello"
"1605","2021-07-01 14:36:56.882587","192.168.0.102","54.246.236.187","TCP","66","34270  >  443 [ACK] Seq=254 Ack=4321 Win=64128 Len=0 TSval=2895192640 TSecr=3715818105"
"1606","2021-07-01 14:36:56.883459","192.168.0.102","54.246.236.187","TCP","66","34270  >  443 [ACK] Seq=254 Ack=5344 Win=64128 Len=0 TSval=2895192641 TSecr=3715818105"
"1607","2021-07-01 14:36:56.884650","54.246.236.187","192.168.0.102","TCP","66","443  >  34262 [ACK] Seq=1 Ack=254 Win=28160 Len=0 TSval=3715818111 TSecr=2895192623"
"1608","2021-07-01 14:36:56.887770","54.246.236.187","192.168.0.102","TCP","1506","443  >  34262 [ACK] Seq=1 Ack=254 Win=28160 Len=1440 TSval=3715818114 TSecr=2895192623 [TCP segment of a reassembled PDU]"
"1609","2021-07-01 14:36:56.888009","54.246.236.187","192.168.0.102","TCP","1506","443  >  34262 [ACK] Seq=1441 Ack=254 Win=28160 Len=1440 TSval=3715818114 TSecr=2895192623 [TCP segment of a reassembled PDU]"
"1610","2021-07-01 14:36:56.888254","54.246.236.187","192.168.0.102","TCP","1506","443  >  34262 [ACK] Seq=2881 Ack=254 Win=28160 Len=1440 TSval=3715818114 TSecr=2895192623 [TCP segment of a reassembled PDU]"
"1611","2021-07-01 14:36:56.888286","54.246.236.187","192.168.0.102","TLSv1.2","1089","Server Hello, Certificate, Server Key Exchange, Certificate Request, Server Hello Done"
"1612","2021-07-01 14:36:56.889236","192.168.0.102","54.246.236.187","TCP","66","34262  >  443 [ACK] Seq=254 Ack=1441 Win=64128 Len=0 TSval=2895192647 TSecr=3715818114"
"1613","2021-07-01 14:36:56.889602","54.246.236.187","192.168.0.102","TCP","66","443  >  34268 [ACK] Seq=1 Ack=254 Win=28160 Len=0 TSval=3715818117 TSecr=2895192627"
"1614","2021-07-01 14:36:56.890350","192.168.0.102","54.246.236.187","TCP","66","34262  >  443 [ACK] Seq=254 Ack=2881 Win=64128 Len=0 TSval=2895192648 TSecr=3715818114"
"1615","2021-07-01 14:36:56.891557","192.168.0.102","54.246.236.187","TCP","66","34262  >  443 [ACK] Seq=254 Ack=4321 Win=64128 Len=0 TSval=2895192649 TSecr=3715818114"
"1616","2021-07-01 14:36:56.892421","192.168.0.102","54.246.236.187","TCP","66","34262  >  443 [ACK] Seq=254 Ack=5344 Win=64128 Len=0 TSval=2895192650 TSecr=3715818114"
"1617","2021-07-01 14:36:56.892775","54.246.236.187","192.168.0.102","TCP","1506","443  >  34268 [ACK] Seq=1 Ack=254 Win=28160 Len=1440 TSval=3715818119 TSecr=2895192627 [TCP segment of a reassembled PDU]"
"1618","2021-07-01 14:36:56.892959","54.246.236.187","192.168.0.102","TCP","1506","443  >  34268 [ACK] Seq=1441 Ack=254 Win=28160 Len=1440 TSval=3715818119 TSecr=2895192627 [TCP segment of a reassembled PDU]"
"1619","2021-07-01 14:36:56.893078","54.246.236.187","192.168.0.102","TCP","1506","443  >  34268 [ACK] Seq=2881 Ack=254 Win=28160 Len=1440 TSval=3715818119 TSecr=2895192627 [TCP segment of a reassembled PDU]"
"1620","2021-07-01 14:36:56.893125","54.246.236.187","192.168.0.102","TLSv1.2","1089","Server Hello, Certificate, Server Key Exchange, Certificate Request, Server Hello Done"
"1621","2021-07-01 14:36:56.893127","54.246.236.187","192.168.0.102","TCP","66","443  >  34260 [ACK] Seq=1 Ack=254 Win=28160 Len=0 TSval=3715818119 TSecr=2895192631"
"1622","2021-07-01 14:36:56.894183","192.168.0.102","54.246.236.187","TCP","66","34268  >  443 [ACK] Seq=254 Ack=1441 Win=64128 Len=0 TSval=2895192652 TSecr=3715818119"
"1623","2021-07-01 14:36:56.895369","192.168.0.102","54.246.236.187","TCP","66","34268  >  443 [ACK] Seq=254 Ack=2881 Win=64128 Len=0 TSval=2895192653 TSecr=3715818119"
"1624","2021-07-01 14:36:56.896004","54.246.236.187","192.168.0.102","TCP","1506","443  >  34260 [ACK] Seq=1 Ack=254 Win=28160 Len=1440 TSval=3715818122 TSecr=2895192631 [TCP segment of a reassembled PDU]"
"1625","2021-07-01 14:36:56.896209","54.246.236.187","192.168.0.102","TCP","1506","443  >  34260 [ACK] Seq=1441 Ack=254 Win=28160 Len=1440 TSval=3715818122 TSecr=2895192631 [TCP segment of a reassembled PDU]"
"1626","2021-07-01 14:36:56.896503","54.246.236.187","192.168.0.102","TCP","1506","443  >  34260 [ACK] Seq=2881 Ack=254 Win=28160 Len=1440 TSval=3715818122 TSecr=2895192631 [TCP segment of a reassembled PDU]"
"1627","2021-07-01 14:36:56.896602","54.246.236.187","192.168.0.102","TLSv1.2","1089","Server Hello, Certificate, Server Key Exchange, Certificate Request, Server Hello Done"
"1628","2021-07-01 14:36:56.896604","192.168.0.102","54.246.236.187","TCP","66","34268  >  443 [ACK] Seq=254 Ack=4321 Win=64128 Len=0 TSval=2895192654 TSecr=3715818119"
