"No.","Time","Source","Destination","Protocol","Length","Info"
"3051","2021-06-30 12:10:39.067398","99.80.34.241","192.168.0.100","TCP","66","443  >  44852 [ACK] Seq=5456 Ack=381 Win=28160 Len=0 TSval=314813196 TSecr=63853907"
"3052","2021-06-30 12:10:39.067429","99.80.34.241","192.168.0.100","TLSv1.2","72","Change Cipher Spec"
"3053","2021-06-30 12:10:39.067544","192.168.0.100","99.80.34.241","TCP","66","44852  >  443 [ACK] Seq=381 Ack=5462 Win=64128 Len=0 TSval=63853927 TSecr=314813196"
"3054","2021-06-30 12:10:39.070669","99.80.34.241","192.168.0.100","TLSv1.2","135","Encrypted Handshake Message"
"3055","2021-06-30 12:10:39.070933","192.168.0.100","99.80.34.241","TCP","66","44852  >  443 [ACK] Seq=381 Ack=5531 Win=64128 Len=0 TSval=63853931 TSecr=314813196"
"3056","2021-06-30 12:10:39.082987","192.168.0.100","99.80.34.241","TCP","1506","44852  >  443 [ACK] Seq=381 Ack=5531 Win=64128 Len=1440 TSval=63853941 TSecr=314813196 [TCP segment of a reassembled PDU]"
"3057","2021-06-30 12:10:39.083054","192.168.0.100","99.80.34.241","TLSv1.2","183","Application Data"
"3058","2021-06-30 12:10:39.103963","99.80.34.241","192.168.0.100","TCP","66","443  >  44852 [ACK] Seq=5531 Ack=1938 Win=30976 Len=0 TSval=314813199 TSecr=63853941"
"3059","2021-06-30 12:10:39.114066","99.80.34.241","192.168.0.100","TLSv1.2","407","Application Data"
"3060","2021-06-30 12:10:39.114103","99.80.34.241","192.168.0.100","TLSv1.2","247","Application Data"
"3061","2021-06-30 12:10:39.118430","192.168.0.100","99.80.34.241","TCP","66","44852  >  443 [ACK] Seq=1938 Ack=6053 Win=64128 Len=0 TSval=63853978 TSecr=314813200"
"3062","2021-06-30 12:10:42.914579","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"3063","2021-06-30 12:10:42.934473","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"3064","2021-06-30 12:10:42.934956","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=4652 Ack=4651 Win=1002 Len=0 TSval=1872178620 TSecr=2805060678"
"3065","2021-06-30 12:10:45.118158","99.80.34.241","192.168.0.100","TLSv1.2","119","Encrypted Alert"
"3066","2021-06-30 12:10:45.160441","192.168.0.100","99.80.34.241","TCP","66","44852  >  443 [ACK] Seq=1938 Ack=6106 Win=64128 Len=0 TSval=63860020 TSecr=314813801"
"3067","2021-06-30 12:10:47.117714","99.80.34.241","192.168.0.100","TCP","66","443  >  44852 [FIN, ACK] Seq=6106 Ack=1938 Win=30976 Len=0 TSval=314814001 TSecr=63860020"
"3068","2021-06-30 12:10:47.160444","192.168.0.100","99.80.34.241","TCP","66","44852  >  443 [ACK] Seq=1938 Ack=6107 Win=64128 Len=0 TSval=63862020 TSecr=314814001"
"3069","2021-06-30 12:10:53.200746","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=4651 Ack=4651 Win=6312 Len=0 TSval=2097688358 TSecr=1606640728"
"3070","2021-06-30 12:10:53.221388","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=4651 Ack=4652 Win=425 Len=0 TSval=1606655833 TSecr=2097673274"
"3071","2021-06-30 12:10:58.064509","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=4651 Ack=4651 Win=1002 Len=0 TSval=1872193750 TSecr=2805060678"
"3072","2021-06-30 12:10:58.083620","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=4651 Ack=4652 Win=120 Len=0 TSval=2805075827 TSecr=1872178620"
"3073","2021-06-30 12:11:08.304532","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=4651 Ack=4651 Win=6312 Len=0 TSval=2097703463 TSecr=1606655833"
"3074","2021-06-30 12:11:08.325221","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=4651 Ack=4652 Win=425 Len=0 TSval=1606670937 TSecr=2097673274"
"3075","2021-06-30 12:11:13.095947","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"3076","2021-06-30 12:11:13.116375","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"3077","2021-06-30 12:11:13.116653","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=4683 Ack=4682 Win=6312 Len=0 TSval=2097708275 TSecr=1606675728"
"3078","2021-06-30 12:11:13.168706","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=4651 Ack=4651 Win=1002 Len=0 TSval=1872208854 TSecr=2805075827"
"3079","2021-06-30 12:11:13.187555","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=4651 Ack=4652 Win=120 Len=0 TSval=2805090930 TSecr=1872178620"
"3080","2021-06-30 12:11:17.915030","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"3081","2021-06-30 12:11:17.934754","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"3082","2021-06-30 12:11:17.935319","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=4683 Ack=4682 Win=1002 Len=0 TSval=1872213621 TSecr=2805095677"
"3083","2021-06-30 12:11:28.272788","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=4682 Ack=4682 Win=6312 Len=0 TSval=2097723431 TSecr=1606675728"
"3084","2021-06-30 12:11:28.292429","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=4682 Ack=4683 Win=425 Len=0 TSval=1606690904 TSecr=2097708275"
"3085","2021-06-30 12:11:33.136851","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=4682 Ack=4682 Win=1002 Len=0 TSval=1872228822 TSecr=2805095677"
"3086","2021-06-30 12:11:33.157092","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=4682 Ack=4683 Win=120 Len=0 TSval=2805110899 TSecr=1872213621"
"3087","2021-06-30 12:11:37.958132","192.168.0.100","99.80.34.241","TLSv1.2","119","Encrypted Alert"
"3088","2021-06-30 12:11:37.962819","192.168.0.100","99.80.34.241","TCP","66","44852  >  443 [RST, ACK] Seq=1991 Ack=6107 Win=64128 Len=0 TSval=63912823 TSecr=314814001"
"3089","2021-06-30 12:11:43.376776","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=4682 Ack=4682 Win=6312 Len=0 TSval=2097738536 TSecr=1606690904"
"3090","2021-06-30 12:11:43.397200","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=4682 Ack=4683 Win=425 Len=0 TSval=1606706009 TSecr=2097708275"
"3091","2021-06-30 12:11:44.320474","192.168.0.100","192.168.0.102","MDNS","286","Standard query response 0x0000 PTR Hive Bridge (RCR-663)._hap._tcp.local SRV, cache flush 0 0 9124 rcr-663.local TXT, cache flush A, cache flush 169.254.22.150 A, cache flush 192.168.0.100 AAAA, cache flush fe80::21c:2bff:fe1a:6395"
"3092","2021-06-30 12:11:48.096113","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"3093","2021-06-30 12:11:48.116685","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"3094","2021-06-30 12:11:48.117167","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=4714 Ack=4713 Win=6312 Len=0 TSval=2097743276 TSecr=1606710729"
"3095","2021-06-30 12:11:48.240823","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=4682 Ack=4682 Win=1002 Len=0 TSval=1872243927 TSecr=2805110899"
"3096","2021-06-30 12:11:48.260089","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=4682 Ack=4683 Win=120 Len=0 TSval=2805126002 TSecr=1872213621"
"3097","2021-06-30 12:11:50.928706","34.243.56.134","192.168.0.100","TLSv1.2","523","Application Data"
"3098","2021-06-30 12:11:50.929720","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=4714 Ack=5170 Win=6357 Len=0 TSval=2097746089 TSecr=1606713541"
"3099","2021-06-30 12:11:50.941389","34.243.56.134","192.168.0.100","TLSv1.2","524","Application Data"
"3100","2021-06-30 12:11:50.941966","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=4714 Ack=5628 Win=6402 Len=0 TSval=2097746101 TSecr=1606713551"
"3101","2021-06-30 12:11:51.590684","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=4714 Ack=5628 Win=6402 Len=1440 TSval=2097746748 TSecr=1606713551 [TCP segment of a reassembled PDU]"
"3102","2021-06-30 12:11:51.591983","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=6154 Ack=5628 Win=6402 Len=1440 TSval=2097746748 TSecr=1606713551 [TCP segment of a reassembled PDU]"
"3103","2021-06-30 12:11:51.594325","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=7594 Ack=5628 Win=6402 Len=1440 TSval=2097746748 TSecr=1606713551 [TCP segment of a reassembled PDU]"
"3104","2021-06-30 12:11:51.595655","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=9034 Ack=5628 Win=6402 Len=1440 TSval=2097746748 TSecr=1606713551 [TCP segment of a reassembled PDU]"
"3105","2021-06-30 12:11:51.598393","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=10474 Ack=5628 Win=6402 Len=1440 TSval=2097746748 TSecr=1606713551 [TCP segment of a reassembled PDU]"
"3106","2021-06-30 12:11:51.599692","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=11914 Ack=5628 Win=6402 Len=1440 TSval=2097746748 TSecr=1606713551 [TCP segment of a reassembled PDU]"
"3107","2021-06-30 12:11:51.600674","192.168.0.100","34.243.56.134","TLSv1.2","1222","Application Data"
"3108","2021-06-30 12:11:51.612208","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=5628 Ack=7594 Win=425 Len=0 TSval=1606714224 TSecr=2097746748"
"3109","2021-06-30 12:11:51.615824","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=5628 Ack=10474 Win=425 Len=0 TSval=1606714228 TSecr=2097746748"
"3110","2021-06-30 12:11:51.620524","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=5628 Ack=13354 Win=425 Len=0 TSval=1606714232 TSecr=2097746748"
"3111","2021-06-30 12:11:51.636351","34.243.56.134","192.168.0.100","TLSv1.2","99","Application Data"
"3112","2021-06-30 12:11:51.636481","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=14510 Ack=5661 Win=6402 Len=0 TSval=2097746796 TSecr=1606714248"
"3113","2021-06-30 12:11:51.644008","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=14510 Ack=5661 Win=6402 Len=1440 TSval=2097746802 TSecr=1606714248 [TCP segment of a reassembled PDU]"
"3114","2021-06-30 12:11:51.645225","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=15950 Ack=5661 Win=6402 Len=1440 TSval=2097746802 TSecr=1606714248 [TCP segment of a reassembled PDU]"
"3115","2021-06-30 12:11:51.646516","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=17390 Ack=5661 Win=6402 Len=1440 TSval=2097746802 TSecr=1606714248 [TCP segment of a reassembled PDU]"
"3116","2021-06-30 12:11:51.647544","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=18830 Ack=5661 Win=6402 Len=1440 TSval=2097746802 TSecr=1606714248 [TCP segment of a reassembled PDU]"
"3117","2021-06-30 12:11:51.648760","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=20270 Ack=5661 Win=6402 Len=1440 TSval=2097746802 TSecr=1606714248 [TCP segment of a reassembled PDU]"
"3118","2021-06-30 12:11:51.649971","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=21710 Ack=5661 Win=6402 Len=1440 TSval=2097746802 TSecr=1606714248 [TCP segment of a reassembled PDU]"
"3119","2021-06-30 12:11:51.650964","192.168.0.100","34.243.56.134","TLSv1.2","1223","Application Data"
"3120","2021-06-30 12:11:51.665595","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=5661 Ack=17390 Win=425 Len=0 TSval=1606714278 TSecr=2097746802"
"3121","2021-06-30 12:11:51.668007","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=5661 Ack=20270 Win=425 Len=0 TSval=1606714280 TSecr=2097746802"
"3122","2021-06-30 12:11:51.670785","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=5661 Ack=23150 Win=425 Len=0 TSval=1606714283 TSecr=2097746802"
"3123","2021-06-30 12:11:51.686487","34.243.56.134","192.168.0.100","TLSv1.2","99","Application Data"
"3124","2021-06-30 12:11:51.728832","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=24307 Ack=5694 Win=6402 Len=0 TSval=2097746888 TSecr=1606714298"
"3125","2021-06-30 12:11:51.863045","34.243.56.134","192.168.0.100","TLSv1.2","525","Application Data"
"3126","2021-06-30 12:11:51.863844","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=24307 Ack=6153 Win=6447 Len=0 TSval=2097747023 TSecr=1606714475"
"3127","2021-06-30 12:11:51.866202","34.243.56.134","192.168.0.100","TLSv1.2","523","Application Data"
"3128","2021-06-30 12:11:51.866953","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=24307 Ack=6610 Win=6492 Len=0 TSval=2097747026 TSecr=1606714478"
"3129","2021-06-30 12:11:52.012431","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=24307 Ack=6610 Win=6492 Len=1440 TSval=2097747170 TSecr=1606714478 [TCP segment of a reassembled PDU]"
"3130","2021-06-30 12:11:52.013640","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=25747 Ack=6610 Win=6492 Len=1440 TSval=2097747170 TSecr=1606714478 [TCP segment of a reassembled PDU]"
"3131","2021-06-30 12:11:52.014898","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=27187 Ack=6610 Win=6492 Len=1440 TSval=2097747170 TSecr=1606714478 [TCP segment of a reassembled PDU]"
"3132","2021-06-30 12:11:52.015973","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=28627 Ack=6610 Win=6492 Len=1440 TSval=2097747170 TSecr=1606714478 [TCP segment of a reassembled PDU]"
"3133","2021-06-30 12:11:52.017199","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=30067 Ack=6610 Win=6492 Len=1440 TSval=2097747170 TSecr=1606714478 [TCP segment of a reassembled PDU]"
"3134","2021-06-30 12:11:52.018530","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=31507 Ack=6610 Win=6492 Len=1440 TSval=2097747170 TSecr=1606714478 [TCP segment of a reassembled PDU]"
"3135","2021-06-30 12:11:52.019526","192.168.0.100","34.243.56.134","TLSv1.2","1222","Application Data"
"3136","2021-06-30 12:11:52.033874","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=6610 Ack=27187 Win=425 Len=0 TSval=1606714646 TSecr=2097747170"
"3137","2021-06-30 12:11:52.039232","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=6610 Ack=30067 Win=425 Len=0 TSval=1606714648 TSecr=2097747170"
"3138","2021-06-30 12:11:52.040810","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=6610 Ack=32947 Win=425 Len=0 TSval=1606714651 TSecr=2097747170"
"3139","2021-06-30 12:11:52.055336","34.243.56.134","192.168.0.100","TLSv1.2","99","Application Data"
"3140","2021-06-30 12:11:52.056500","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=34103 Ack=6643 Win=6492 Len=0 TSval=2097747215 TSecr=1606714667"
"3141","2021-06-30 12:11:52.084486","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=34103 Ack=6643 Win=6492 Len=1440 TSval=2097747242 TSecr=1606714667 [TCP segment of a reassembled PDU]"
"3142","2021-06-30 12:11:52.085648","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=35543 Ack=6643 Win=6492 Len=1440 TSval=2097747242 TSecr=1606714667 [TCP segment of a reassembled PDU]"
"3143","2021-06-30 12:11:52.086912","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=36983 Ack=6643 Win=6492 Len=1440 TSval=2097747242 TSecr=1606714667 [TCP segment of a reassembled PDU]"
"3144","2021-06-30 12:11:52.088138","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=38423 Ack=6643 Win=6492 Len=1440 TSval=2097747242 TSecr=1606714667 [TCP segment of a reassembled PDU]"
"3145","2021-06-30 12:11:52.089348","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=39863 Ack=6643 Win=6492 Len=1440 TSval=2097747242 TSecr=1606714667 [TCP segment of a reassembled PDU]"
"3146","2021-06-30 12:11:52.090569","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=41303 Ack=6643 Win=6492 Len=1440 TSval=2097747242 TSecr=1606714667 [TCP segment of a reassembled PDU]"
"3147","2021-06-30 12:11:52.091556","192.168.0.100","34.243.56.134","TLSv1.2","1223","Application Data"
"3148","2021-06-30 12:11:52.106321","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=6643 Ack=36983 Win=425 Len=0 TSval=1606714718 TSecr=2097747242"
"3149","2021-06-30 12:11:52.108833","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=6643 Ack=39863 Win=425 Len=0 TSval=1606714721 TSecr=2097747242"
"3150","2021-06-30 12:11:52.110931","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=6643 Ack=42743 Win=425 Len=0 TSval=1606714723 TSecr=2097747242"
"3151","2021-06-30 12:11:52.125007","34.243.56.134","192.168.0.100","TLSv1.2","99","Application Data"
"3152","2021-06-30 12:11:52.168837","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=43900 Ack=6676 Win=6492 Len=0 TSval=2097747328 TSecr=1606714737"
"3153","2021-06-30 12:11:52.430171","34.243.56.134","192.168.0.100","TLSv1.2","524","Application Data"
"3154","2021-06-30 12:11:52.430758","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=43900 Ack=7134 Win=6537 Len=0 TSval=2097747590 TSecr=1606715042"
"3155","2021-06-30 12:11:52.529220","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=43900 Ack=7134 Win=6537 Len=1440 TSval=2097747687 TSecr=1606715042 [TCP segment of a reassembled PDU]"
"3156","2021-06-30 12:11:52.530412","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=45340 Ack=7134 Win=6537 Len=1440 TSval=2097747687 TSecr=1606715042 [TCP segment of a reassembled PDU]"
"3157","2021-06-30 12:11:52.531613","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=46780 Ack=7134 Win=6537 Len=1440 TSval=2097747687 TSecr=1606715042 [TCP segment of a reassembled PDU]"
"3158","2021-06-30 12:11:52.532998","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=48220 Ack=7134 Win=6537 Len=1440 TSval=2097747687 TSecr=1606715042 [TCP segment of a reassembled PDU]"
"3159","2021-06-30 12:11:52.534189","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=49660 Ack=7134 Win=6537 Len=1440 TSval=2097747687 TSecr=1606715042 [TCP segment of a reassembled PDU]"
"3160","2021-06-30 12:11:52.535449","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=51100 Ack=7134 Win=6537 Len=1440 TSval=2097747687 TSecr=1606715042 [TCP segment of a reassembled PDU]"
"3161","2021-06-30 12:11:52.536271","192.168.0.100","34.243.56.134","TLSv1.2","1223","Application Data"
"3162","2021-06-30 12:11:52.550898","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=7134 Ack=46780 Win=425 Len=0 TSval=1606715163 TSecr=2097747687"
"3163","2021-06-30 12:11:52.553516","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=7134 Ack=49660 Win=425 Len=0 TSval=1606715165 TSecr=2097747687"
"3164","2021-06-30 12:11:52.556215","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=7134 Ack=52540 Win=425 Len=0 TSval=1606715168 TSecr=2097747687"
"3165","2021-06-30 12:11:52.569834","34.243.56.134","192.168.0.100","TLSv1.2","99","Application Data"
"3166","2021-06-30 12:11:52.570126","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=53697 Ack=7167 Win=6537 Len=0 TSval=2097747729 TSecr=1606715182"
"3167","2021-06-30 12:11:52.626151","34.243.56.134","192.168.0.100","TLSv1.2","927","Application Data"
"3168","2021-06-30 12:11:52.627181","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=53697 Ack=8028 Win=6582 Len=0 TSval=2097747786 TSecr=1606715237"
"3169","2021-06-30 12:11:52.915040","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"3170","2021-06-30 12:11:52.935049","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"3171","2021-06-30 12:11:52.935667","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=4714 Ack=4713 Win=1002 Len=0 TSval=1872248622 TSecr=2805130676"
"3172","2021-06-30 12:11:53.292460","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=53697 Ack=8028 Win=6582 Len=1440 TSval=2097748450 TSecr=1606715237 [TCP segment of a reassembled PDU]"
"3173","2021-06-30 12:11:53.292691","192.168.0.100","34.243.56.134","TLSv1.2","380","Application Data"
"3174","2021-06-30 12:11:53.313409","34.243.56.134","192.168.0.100","TCP","66","443  >  44420 [ACK] Seq=8028 Ack=55451 Win=425 Len=0 TSval=1606715925 TSecr=2097748450"
"3175","2021-06-30 12:11:53.325045","34.243.56.134","192.168.0.100","TLSv1.2","99","Application Data"
"3176","2021-06-30 12:11:53.325380","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=55451 Ack=8061 Win=6582 Len=0 TSval=2097748484 TSecr=1606715937"
"3177","2021-06-30 12:12:07.952961","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=4713 Ack=4713 Win=1002 Len=0 TSval=1872263639 TSecr=2805130676"
"3178","2021-06-30 12:12:07.972190","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=4713 Ack=4714 Win=120 Len=0 TSval=2805145713 TSecr=1872248622"
"3179","2021-06-30 12:12:08.464739","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=55450 Ack=8061 Win=6582 Len=0 TSval=2097763624 TSecr=1606715937"
"3180","2021-06-30 12:12:08.484899","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=8061 Ack=55451 Win=425 Len=0 TSval=1606731097 TSecr=2097748484"
"3181","2021-06-30 12:12:23.056785","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=4713 Ack=4713 Win=1002 Len=0 TSval=1872278743 TSecr=2805145713"
"3182","2021-06-30 12:12:23.075663","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=4713 Ack=4714 Win=120 Len=0 TSval=2805160816 TSecr=1872248622"
"3183","2021-06-30 12:12:23.568992","192.168.0.100","34.243.56.134","TCP","66","[TCP Keep-Alive] 44420  >  443 [ACK] Seq=55450 Ack=8061 Win=6582 Len=0 TSval=2097778728 TSecr=1606731097"
"3184","2021-06-30 12:12:23.588554","34.243.56.134","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  44420 [ACK] Seq=8061 Ack=55451 Win=425 Len=0 TSval=1606746200 TSecr=2097748484"
"3185","2021-06-30 12:12:27.915036","192.168.0.100","34.246.111.38","TLSv1.2","97","Application Data"
"3186","2021-06-30 12:12:27.934688","34.246.111.38","192.168.0.100","TLSv1.2","97","Application Data"
"3187","2021-06-30 12:12:27.935203","192.168.0.100","34.246.111.38","TCP","66","57970  >  443 [ACK] Seq=4745 Ack=4744 Win=1002 Len=0 TSval=1872283622 TSecr=2805165675"
"3188","2021-06-30 12:12:28.096031","192.168.0.100","34.243.56.134","TLSv1.2","97","Application Data"
"3189","2021-06-30 12:12:28.116451","34.243.56.134","192.168.0.100","TLSv1.2","97","Application Data"
"3190","2021-06-30 12:12:28.116899","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=55482 Ack=8092 Win=6582 Len=0 TSval=2097783276 TSecr=1606750729"
"3191","2021-06-30 12:12:43.024830","192.168.0.100","34.246.111.38","TCP","66","[TCP Keep-Alive] 57970  >  443 [ACK] Seq=4744 Ack=4744 Win=1002 Len=0 TSval=1872298712 TSecr=2805165675"
"3192","2021-06-30 12:12:43.044132","34.246.111.38","192.168.0.100","TCP","66","[TCP Keep-Alive ACK] 443  >  57970 [ACK] Seq=4744 Ack=4745 Win=120 Len=0 TSval=2805180784 TSecr=1872283622"
"3193","2021-06-30 12:12:43.224210","34.243.56.134","192.168.0.100","TLSv1.2","526","Application Data"
"3194","2021-06-30 12:12:43.224996","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=55482 Ack=8552 Win=6627 Len=0 TSval=2097798385 TSecr=1606765836"
"3195","2021-06-30 12:12:43.229699","34.243.56.134","192.168.0.100","TLSv1.2","526","Application Data"
"3196","2021-06-30 12:12:43.230297","192.168.0.100","34.243.56.134","TCP","66","44420  >  443 [ACK] Seq=55482 Ack=9012 Win=6672 Len=0 TSval=2097798390 TSecr=1606765841"
"3197","2021-06-30 12:12:43.645160","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=55482 Ack=9012 Win=6672 Len=1440 TSval=2097798804 TSecr=1606765841 [TCP segment of a reassembled PDU]"
"3198","2021-06-30 12:12:43.646467","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=56922 Ack=9012 Win=6672 Len=1440 TSval=2097798804 TSecr=1606765841 [TCP segment of a reassembled PDU]"
"3199","2021-06-30 12:12:43.647454","192.168.0.100","34.243.56.134","TCP","1506","44420  >  443 [ACK] Seq=58362 Ack=9012 Win=6672 Len=1440 TSval=2097798804 TSecr=1606765841 [TCP segment of a reassembled PDU]"
