"No.","Time","Source","Destination","Protocol","Length","Info"
"762","2021-03-30 09:50:47.398616","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=651 Ack=652 Win=1002 Len=0 TSval=2002083425 TSecr=915404302"
"763","2021-03-30 09:50:47.420433","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=652 Ack=652 Win=120 Len=0 TSval=915419405 TSecr=2002053067"
"764","2021-03-30 09:50:52.006495","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5098 Ack=854 Win=8022 Len=0 TSval=3281530575 TSecr=4096511978"
"765","2021-03-30 09:50:52.018802","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"766","2021-03-30 09:50:52.026162","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=854 Ack=5099 Win=425 Len=0 TSval=4096527196 TSecr=3281515377"
"767","2021-03-30 09:50:52.040413","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"768","2021-03-30 09:50:52.040744","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=683 Ack=683 Win=1002 Len=0 TSval=2002088068 TSecr=915424025"
"769","2021-03-30 09:51:07.110524","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=682 Ack=683 Win=1002 Len=0 TSval=2002103138 TSecr=915424025"
"770","2021-03-30 09:51:07.110562","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5098 Ack=854 Win=8022 Len=0 TSval=3281545680 TSecr=4096527196"
"771","2021-03-30 09:51:07.130201","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=854 Ack=5099 Win=425 Len=0 TSval=4096542301 TSecr=3281515377"
"772","2021-03-30 09:51:07.131668","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=683 Ack=683 Win=120 Len=0 TSval=915439117 TSecr=2002088068"
"773","2021-03-30 09:51:11.353329","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"774","2021-03-30 09:51:11.373924","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"775","2021-03-30 09:51:11.374377","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5130 Ack=885 Win=8022 Len=0 TSval=3281549944 TSecr=4096546545"
"776","2021-03-30 09:51:22.214541","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=682 Ack=683 Win=1002 Len=0 TSval=2002118242 TSecr=915439117"
"777","2021-03-30 09:51:22.235635","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=683 Ack=683 Win=120 Len=0 TSval=915454221 TSecr=2002088068"
"778","2021-03-30 09:51:26.566516","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5129 Ack=885 Win=8022 Len=0 TSval=3281565136 TSecr=4096546545"
"779","2021-03-30 09:51:26.586169","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=885 Ack=5130 Win=425 Len=0 TSval=4096561757 TSecr=3281549944"
"780","2021-03-30 09:51:27.018729","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"781","2021-03-30 09:51:27.040189","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"782","2021-03-30 09:51:27.040631","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=714 Ack=714 Win=1002 Len=0 TSval=2002123068 TSecr=915459026"
"783","2021-03-30 09:51:41.670453","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5129 Ack=885 Win=8022 Len=0 TSval=3281580241 TSecr=4096561757"
"784","2021-03-30 09:51:41.690359","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=885 Ack=5130 Win=425 Len=0 TSval=4096576862 TSecr=3281549944"
"785","2021-03-30 09:51:42.182488","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=713 Ack=714 Win=1002 Len=0 TSval=2002138211 TSecr=915459026"
"786","2021-03-30 09:51:42.203684","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=714 Ack=714 Win=120 Len=0 TSval=915474189 TSecr=2002123068"
"787","2021-03-30 09:51:46.353617","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"788","2021-03-30 09:51:46.373839","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"789","2021-03-30 09:51:46.374343","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5161 Ack=916 Win=8022 Len=0 TSval=3281584945 TSecr=4096581546"
"790","2021-03-30 09:51:57.286274","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=713 Ack=714 Win=1002 Len=0 TSval=2002153315 TSecr=915474189"
"791","2021-03-30 09:51:57.307686","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=714 Ack=714 Win=120 Len=0 TSval=915489293 TSecr=2002123068"
"792","2021-03-30 09:52:01.382247","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5160 Ack=916 Win=8022 Len=0 TSval=3281599953 TSecr=4096581546"
"793","2021-03-30 09:52:01.401499","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=916 Ack=5161 Win=425 Len=0 TSval=4096596574 TSecr=3281584945"
"794","2021-03-30 09:52:02.019196","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"795","2021-03-30 09:52:02.040828","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"796","2021-03-30 09:52:02.041277","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=745 Ack=745 Win=1002 Len=0 TSval=2002158070 TSecr=915494026"
"797","2021-03-30 09:52:16.486275","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5160 Ack=916 Win=8022 Len=0 TSval=3281615057 TSecr=4096596574"
"798","2021-03-30 09:52:16.505752","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=916 Ack=5161 Win=425 Len=0 TSval=4096611678 TSecr=3281584945"
"799","2021-03-30 09:52:17.254222","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=744 Ack=745 Win=1002 Len=0 TSval=2002173283 TSecr=915494026"
"800","2021-03-30 09:52:17.275452","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=745 Ack=745 Win=120 Len=0 TSval=915509261 TSecr=2002158070"
"801","2021-03-30 09:52:21.353202","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"802","2021-03-30 09:52:21.373545","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"803","2021-03-30 09:52:21.373991","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5192 Ack=947 Win=8022 Len=0 TSval=3281619945 TSecr=4096616546"
"804","2021-03-30 09:52:31.710319","192.168.0.101","99.80.34.217","TLSv1.2","119","Encrypted Alert"
"805","2021-03-30 09:52:31.713265","192.168.0.101","99.80.34.217","TCP","66","36522  >  443 [RST, ACK] Seq=1991 Ack=5998 Win=64128 Len=0 TSval=1951352934 TSecr=40325988"
"806","2021-03-30 09:52:32.358243","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=744 Ack=745 Win=1002 Len=0 TSval=2002188388 TSecr=915509261"
"807","2021-03-30 09:52:32.380428","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=745 Ack=745 Win=120 Len=0 TSval=915524366 TSecr=2002158070"
"808","2021-03-30 09:52:36.454212","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5191 Ack=947 Win=8022 Len=0 TSval=3281635026 TSecr=4096616546"
"809","2021-03-30 09:52:36.474015","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=947 Ack=5192 Win=425 Len=0 TSval=4096631647 TSecr=3281619945"
"810","2021-03-30 09:52:37.018416","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"811","2021-03-30 09:52:37.040594","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"812","2021-03-30 09:52:37.041071","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=776 Ack=776 Win=1002 Len=0 TSval=2002193071 TSecr=915529026"
"813","2021-03-30 09:52:51.558153","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5191 Ack=947 Win=8022 Len=0 TSval=3281650130 TSecr=4096631647"
"814","2021-03-30 09:52:51.577686","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=947 Ack=5192 Win=425 Len=0 TSval=4096646751 TSecr=3281619945"
"815","2021-03-30 09:52:52.070177","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=775 Ack=776 Win=1002 Len=0 TSval=2002208100 TSecr=915529026"
"816","2021-03-30 09:52:52.091760","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=776 Ack=776 Win=120 Len=0 TSval=915544077 TSecr=2002193071"
"817","2021-03-30 09:52:56.353252","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"818","2021-03-30 09:52:56.376040","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"819","2021-03-30 09:52:56.376507","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5223 Ack=978 Win=8022 Len=0 TSval=3281654949 TSecr=4096651550"
"820","2021-03-30 09:53:07.174088","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=775 Ack=776 Win=1002 Len=0 TSval=2002223204 TSecr=915544077"
"821","2021-03-30 09:53:07.195392","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=776 Ack=776 Win=120 Len=0 TSval=915559181 TSecr=2002193071"
"822","2021-03-30 09:53:11.526069","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5222 Ack=978 Win=8022 Len=0 TSval=3281670098 TSecr=4096651550"
"823","2021-03-30 09:53:11.545685","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=978 Ack=5223 Win=425 Len=0 TSval=4096666720 TSecr=3281654949"
"824","2021-03-30 09:53:12.018272","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"825","2021-03-30 09:53:12.039940","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"826","2021-03-30 09:53:12.040409","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=807 Ack=807 Win=1002 Len=0 TSval=2002228071 TSecr=915564026"
"827","2021-03-30 09:53:26.630075","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5222 Ack=978 Win=8022 Len=0 TSval=3281685203 TSecr=4096666720"
"828","2021-03-30 09:53:26.649666","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=978 Ack=5223 Win=425 Len=0 TSval=4096681824 TSecr=3281654949"
"829","2021-03-30 09:53:27.142007","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=806 Ack=807 Win=1002 Len=0 TSval=2002243173 TSecr=915564026"
"830","2021-03-30 09:53:27.163158","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=807 Ack=807 Win=120 Len=0 TSval=915579149 TSecr=2002228071"
"831","2021-03-30 09:53:31.353005","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"832","2021-03-30 09:53:31.373947","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"833","2021-03-30 09:53:31.374457","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5254 Ack=1009 Win=8022 Len=0 TSval=3281689947 TSecr=4096686549"
"834","2021-03-30 09:53:42.245990","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=806 Ack=807 Win=1002 Len=0 TSval=2002258277 TSecr=915579149"
"835","2021-03-30 09:53:42.267353","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=807 Ack=807 Win=120 Len=0 TSval=915594253 TSecr=2002228071"
"836","2021-03-30 09:53:46.597956","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5253 Ack=1009 Win=8022 Len=0 TSval=3281705171 TSecr=4096686549"
"837","2021-03-30 09:53:46.617653","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1009 Ack=5254 Win=425 Len=0 TSval=4096701792 TSecr=3281689947"
"838","2021-03-30 09:53:47.018189","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"839","2021-03-30 09:53:47.039927","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"840","2021-03-30 09:53:47.040366","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=838 Ack=838 Win=1002 Len=0 TSval=2002263072 TSecr=915599026"
"841","2021-03-30 09:54:01.701875","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5253 Ack=1009 Win=8022 Len=0 TSval=3281720276 TSecr=4096701792"
"842","2021-03-30 09:54:01.721313","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1009 Ack=5254 Win=425 Len=0 TSval=4096716897 TSecr=3281689947"
"843","2021-03-30 09:54:02.213838","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=837 Ack=838 Win=1002 Len=0 TSval=2002278246 TSecr=915599026"
"844","2021-03-30 09:54:02.235107","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=838 Ack=838 Win=120 Len=0 TSval=915614221 TSecr=2002263072"
"845","2021-03-30 09:54:06.352891","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"846","2021-03-30 09:54:06.373704","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"847","2021-03-30 09:54:06.374182","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5285 Ack=1040 Win=8022 Len=0 TSval=3281724948 TSecr=4096721549"
"848","2021-03-30 09:54:17.317972","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=837 Ack=838 Win=1002 Len=0 TSval=2002293350 TSecr=915614221"
"849","2021-03-30 09:54:17.338954","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=838 Ack=838 Win=120 Len=0 TSval=915629325 TSecr=2002263072"
"850","2021-03-30 09:54:21.413957","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5284 Ack=1040 Win=8022 Len=0 TSval=3281739988 TSecr=4096721549"
"851","2021-03-30 09:54:21.433485","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1040 Ack=5285 Win=425 Len=0 TSval=4096736609 TSecr=3281724948"
"852","2021-03-30 09:54:22.018162","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"853","2021-03-30 09:54:22.040016","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"854","2021-03-30 09:54:22.040442","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=869 Ack=869 Win=1002 Len=0 TSval=2002298072 TSecr=915634026"
"855","2021-03-30 09:54:36.517929","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5284 Ack=1040 Win=8022 Len=0 TSval=3281755092 TSecr=4096736609"
"856","2021-03-30 09:54:36.537721","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1040 Ack=5285 Win=425 Len=0 TSval=4096751714 TSecr=3281724948"
"857","2021-03-30 09:54:37.285909","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=868 Ack=869 Win=1002 Len=0 TSval=2002313318 TSecr=915634026"
"858","2021-03-30 09:54:37.308014","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=869 Ack=869 Win=120 Len=0 TSval=915649294 TSecr=2002298072"
"859","2021-03-30 09:54:41.352881","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"860","2021-03-30 09:54:41.373269","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"861","2021-03-30 09:54:41.373724","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5316 Ack=1071 Win=8022 Len=0 TSval=3281759948 TSecr=4096756549"
"862","2021-03-30 09:54:52.389821","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=868 Ack=869 Win=1002 Len=0 TSval=2002328423 TSecr=915649294"
"863","2021-03-30 09:54:52.411856","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=869 Ack=869 Win=120 Len=0 TSval=915664398 TSecr=2002298072"
"864","2021-03-30 09:54:56.485811","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5315 Ack=1071 Win=8022 Len=0 TSval=3281775061 TSecr=4096756549"
"865","2021-03-30 09:54:56.505400","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1071 Ack=5316 Win=425 Len=0 TSval=4096771682 TSecr=3281759948"
"866","2021-03-30 09:54:57.018099","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"867","2021-03-30 09:54:57.040018","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"868","2021-03-30 09:54:57.040398","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=900 Ack=900 Win=1002 Len=0 TSval=2002333073 TSecr=915669026"
"869","2021-03-30 09:55:11.589832","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5315 Ack=1071 Win=8022 Len=0 TSval=3281790165 TSecr=4096771682"
"870","2021-03-30 09:55:11.609432","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1071 Ack=5316 Win=425 Len=0 TSval=4096786786 TSecr=3281759948"
"871","2021-03-30 09:55:12.101787","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=899 Ack=900 Win=1002 Len=0 TSval=2002348135 TSecr=915669026"
"872","2021-03-30 09:55:12.123163","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=900 Ack=900 Win=120 Len=0 TSval=915684110 TSecr=2002333073"
"873","2021-03-30 09:55:16.362043","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"874","2021-03-30 09:55:16.382477","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"875","2021-03-30 09:55:16.383067","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5347 Ack=1102 Win=8022 Len=0 TSval=3281794958 TSecr=4096791560"
"876","2021-03-30 09:55:27.205659","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=899 Ack=900 Win=1002 Len=0 TSval=2002363239 TSecr=915684110"
"877","2021-03-30 09:55:27.226968","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=900 Ack=900 Win=120 Len=0 TSval=915699214 TSecr=2002333073"
"878","2021-03-30 09:55:31.557726","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5346 Ack=1102 Win=8022 Len=0 TSval=3281810133 TSecr=4096791560"
"879","2021-03-30 09:55:31.577449","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1102 Ack=5347 Win=425 Len=0 TSval=4096806755 TSecr=3281794958"
"880","2021-03-30 09:55:32.018037","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"881","2021-03-30 09:55:32.039720","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"882","2021-03-30 09:55:32.040163","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=931 Ack=931 Win=1002 Len=0 TSval=2002368074 TSecr=915704026"
"883","2021-03-30 09:55:46.661690","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5346 Ack=1102 Win=8022 Len=0 TSval=3281825238 TSecr=4096806755"
"884","2021-03-30 09:55:46.681375","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1102 Ack=5347 Win=425 Len=0 TSval=4096821859 TSecr=3281794958"
"885","2021-03-30 09:55:47.173749","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=930 Ack=931 Win=1002 Len=0 TSval=2002383208 TSecr=915704026"
"886","2021-03-30 09:55:47.195179","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=931 Ack=931 Win=120 Len=0 TSval=915719182 TSecr=2002368074"
"887","2021-03-30 09:55:51.352749","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"888","2021-03-30 09:55:51.373021","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"889","2021-03-30 09:55:51.373500","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5378 Ack=1133 Win=8022 Len=0 TSval=3281829950 TSecr=4096826551"
"890","2021-03-30 09:56:02.277503","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=930 Ack=931 Win=1002 Len=0 TSval=2002398312 TSecr=915719182"
"891","2021-03-30 09:56:02.298950","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=931 Ack=931 Win=120 Len=0 TSval=915734286 TSecr=2002368074"
"892","2021-03-30 09:56:06.373513","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5377 Ack=1133 Win=8022 Len=0 TSval=3281844950 TSecr=4096826551"
"893","2021-03-30 09:56:06.393025","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1133 Ack=5378 Win=425 Len=0 TSval=4096841572 TSecr=3281829950"
"894","2021-03-30 09:56:07.018751","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"895","2021-03-30 09:56:07.040594","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"896","2021-03-30 09:56:07.041044","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=962 Ack=962 Win=1002 Len=0 TSval=2002403076 TSecr=915739027"
"897","2021-03-30 09:56:21.477504","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5377 Ack=1133 Win=8022 Len=0 TSval=3281860055 TSecr=4096841572"
"898","2021-03-30 09:56:21.497245","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1133 Ack=5378 Win=425 Len=0 TSval=4096856676 TSecr=3281829950"
"899","2021-03-30 09:56:22.245457","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=961 Ack=962 Win=1002 Len=0 TSval=2002418281 TSecr=915739027"
"900","2021-03-30 09:56:22.267493","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=962 Ack=962 Win=120 Len=0 TSval=915754254 TSecr=2002403076"
"901","2021-03-30 09:56:26.352724","192.168.0.101","52.210.184.200","TLSv1.2","97","Application Data"
"902","2021-03-30 09:56:26.372816","52.210.184.200","192.168.0.101","TLSv1.2","97","Application Data"
"903","2021-03-30 09:56:26.373302","192.168.0.101","52.210.184.200","TCP","66","58088  >  443 [ACK] Seq=5409 Ack=1164 Win=8022 Len=0 TSval=3281864950 TSecr=4096861552"
"904","2021-03-30 09:56:37.349457","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=961 Ack=962 Win=1002 Len=0 TSval=2002433385 TSecr=915754254"
"905","2021-03-30 09:56:37.371481","34.240.107.124","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=962 Ack=962 Win=120 Len=0 TSval=915769358 TSecr=2002403076"
"906","2021-03-30 09:56:41.445435","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5408 Ack=1164 Win=8022 Len=0 TSval=3281880023 TSecr=4096861552"
"907","2021-03-30 09:56:41.464994","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1164 Ack=5409 Win=425 Len=0 TSval=4096876644 TSecr=3281864950"
"908","2021-03-30 09:56:42.017614","192.168.0.101","34.240.107.124","TLSv1.2","97","Application Data"
"909","2021-03-30 09:56:42.039510","34.240.107.124","192.168.0.101","TLSv1.2","97","Application Data"
"910","2021-03-30 09:56:42.040047","192.168.0.101","34.240.107.124","TCP","66","49730  >  443 [ACK] Seq=993 Ack=993 Win=1002 Len=0 TSval=2002438076 TSecr=915774026"
"911","2021-03-30 09:56:56.549385","192.168.0.101","52.210.184.200","TCP","66","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=5408 Ack=1164 Win=8022 Len=0 TSval=3281895127 TSecr=4096876644"
"912","2021-03-30 09:56:56.568705","52.210.184.200","192.168.0.101","TCP","66","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=1164 Ack=5409 Win=425 Len=0 TSval=4096891749 TSecr=3281864950"
"913","2021-03-30 09:56:57.061317","192.168.0.101","34.240.107.124","TCP","66","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=992 Ack=993 Win=1002 Len=0 TSval=2002453097 TSecr=915774026"
